Ts (degC),I (a.u.),P (W),q (slm)
3.389000000000000057e+01,9.252190648590237834e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.403000000000000114e+01,9.566679809492478380e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.392999999999999972e+01,9.157387865413542604e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.492000000000000171e+01,9.661137671616511652e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.588000000000000256e+01,9.680842518609019462e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.672999999999999687e+01,9.665245927725526271e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.742000000000000171e+01,9.832227136748115299e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.807000000000000028e+01,9.536956237781974487e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.863000000000000256e+01,9.481659233740590280e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.927000000000000313e+01,9.466663790977430763e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.971999999999999886e+01,9.568908245864660712e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.013000000000000256e+01,9.740639510526300874e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.042999999999999972e+01,9.984616953383464133e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.072999999999999687e+01,9.922353775939849438e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.103999999999999915e+01,9.469370189379701624e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.122999999999999687e+01,9.569978732988703996e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.143999999999999773e+01,9.774576046522529796e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.168999999999999773e+01,9.591037395112783415e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.210999999999999943e+01,9.572451077819565544e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.235000000000000142e+01,9.955790176409755368e+05,2.000000000000000000e+00,2.000000000000000000e+00
