Ts (degC),I (a.u.),P (W),q (slm)
3.402000000000000313e+01,1.313977489116544835e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.403000000000000114e+01,1.311221816278193612e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.392000000000000171e+01,1.309026393778196536e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.450000000000000000e+01,1.320329456672932487e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.489000000000000057e+01,1.295121024727439042e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.560999999999999943e+01,1.302784308214284480e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.600000000000000000e+01,1.325901286719925236e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.638000000000000256e+01,1.345390188496245770e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.672999999999999687e+01,1.339487480610896833e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.693999999999999773e+01,1.344401127377818106e+06,2.000000000000000000e+00,2.000000000000000000e+00
