Ts (degC),I (a.u.),P (W),q (slm)
4.324000000000000199e+01,6.089584879793194123e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.442000000000000171e+01,7.630589898496215465e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.560999999999999943e+01,6.074866605733095203e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.618999999999999773e+01,6.262868289191744989e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.678999999999999915e+01,6.335214248120278353e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.775000000000000000e+01,6.411850778571404517e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.865999999999999659e+01,6.295974550939863548e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.936999999999999744e+01,6.407549120300750947e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.024000000000000199e+01,6.097802623872192344e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.071000000000000085e+01,6.230741356860894011e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.128999999999999915e+01,6.270827342481164960e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.192999999999999972e+01,6.076847438063890440e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.215999999999999659e+01,6.085109529135342455e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.281000000000000227e+01,6.275783118890981423e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.309000000000000341e+01,6.059346390225563664e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.357999999999999829e+01,6.527622298026313074e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.360999999999999943e+01,6.196592940789464628e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.417999999999999972e+01,6.630316382142865332e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.445000000000000284e+01,6.105909500469942577e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.478999999999999915e+01,6.219329397462357301e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.492000000000000171e+01,6.047793998684177641e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.521999999999999886e+01,6.144788262406022986e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.546999999999999886e+01,6.669731003571419278e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.585000000000000142e+01,6.029744772744360380e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.602000000000000313e+01,6.221847321146629984e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.614000000000000057e+01,6.320732491353345104e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.654999999999999716e+01,6.032302115977440262e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.684000000000000341e+01,5.942168085620311322e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.700000000000000000e+01,6.161481209492491325e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.721000000000000085e+01,6.545943765225538518e+05,4.000000000000000000e+00,3.000000000000000000e+00
