Ts (degC),I (a.u.),P (W),q (slm)
4.224000000000000199e+01,1.626989032866541995e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.293999999999999773e+01,1.650542952434206847e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.346000000000000085e+01,1.631470173270677216e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.442000000000000171e+01,1.652843699041349813e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.527000000000000313e+01,1.650181647631581407e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.589000000000000057e+01,1.635449576729320455e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.631000000000000227e+01,1.635995537481199019e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.692999999999999972e+01,1.644907558364662109e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.750000000000000000e+01,1.668794203562026843e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.774000000000000199e+01,1.633613488054508809e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.815999999999999659e+01,1.631754363580833655e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.853999999999999915e+01,1.590708265573303215e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.889000000000000057e+01,1.669076299708645325e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.936999999999999744e+01,1.653435977763150353e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.956000000000000227e+01,1.666532383759403368e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.978000000000000114e+01,1.644236686917291488e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.022999999999999687e+01,1.663349255187965930e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.057000000000000028e+01,1.628552264351503691e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.096000000000000085e+01,1.596212959201130085e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.118999999999999773e+01,1.674580746964287944e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.136999999999999744e+01,1.640312963571429253e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.170000000000000284e+01,1.645315181137213949e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.165999999999999659e+01,1.636316314060149482e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.196999999999999886e+01,1.675041339755635010e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.209000000000000341e+01,1.637034735338344704e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.215999999999999659e+01,1.642669020733086625e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.240999999999999659e+01,1.638719797866540262e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.250999999999999801e+01,1.636831108731200919e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.264000000000000057e+01,1.644363691776314285e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.292000000000000171e+01,1.648948801240595989e+06,3.000000000000000000e+00,3.000000000000000000e+00
