Ts (degC),I (a.u.),P (W),q (slm)
2.957999999999999829e+01,1.618755151409778045e+06,2.000000000000000000e+00,1.000000000000000000e+00
2.976999999999999957e+01,1.688791617518799612e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.014000000000000057e+01,1.462348852302633226e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.080999999999999872e+01,1.741434454060153803e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.110999999999999943e+01,1.799635323806395056e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.198999999999999844e+01,1.842053222114657052e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.338000000000000256e+01,1.655490968120303005e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.357000000000000028e+01,1.764027398937969003e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.489999999999999858e+01,1.798640226569552673e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.534000000000000341e+01,1.658911969031957444e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.542000000000000171e+01,1.765212325939845992e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.653000000000000114e+01,1.759847202152260114e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.718999999999999773e+01,1.792560377086461056e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.782000000000000028e+01,1.766825078233084176e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.831000000000000227e+01,1.773081822941735620e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.878000000000000114e+01,1.755193231663537445e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.928000000000000114e+01,1.775814213609017665e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.964000000000000057e+01,1.751824954398492118e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.000999999999999801e+01,1.773996602847741917e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.050000000000000000e+01,1.772845798392860917e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.078000000000000114e+01,1.782284316625938052e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.117999999999999972e+01,1.741211610422935337e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.167999999999999972e+01,1.844892907866541529e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.175000000000000000e+01,1.783493388101500692e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.200999999999999801e+01,1.723356895319553325e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.235999999999999943e+01,1.916121322584590176e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.242999999999999972e+01,1.711107886437977431e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.278999999999999915e+01,1.773689623110899236e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.300000000000000000e+01,1.761229103712409735e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.249000000000000199e+01,1.747496934304513736e+06,2.000000000000000000e+00,1.000000000000000000e+00
