Ts (degC),I (a.u.),P (W),q (slm)
3.717000000000000171e+01,5.602329691071406705e+05,4.000000000000000000e+00,2.000000000000000000e+00
3.718999999999999773e+01,8.048646532894736156e+05,4.000000000000000000e+00,2.000000000000000000e+00
3.846999999999999886e+01,7.233659678571437253e+05,4.000000000000000000e+00,2.000000000000000000e+00
3.984000000000000341e+01,6.180150061466180487e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.121000000000000085e+01,5.861787929887212813e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.246999999999999886e+01,5.902648756015065592e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.346000000000000085e+01,6.084184401597752003e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.447999999999999687e+01,6.120600673590237275e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.560999999999999943e+01,6.319115057988718618e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.638000000000000256e+01,5.952276736184179317e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.724000000000000199e+01,6.219289977913523326e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.815999999999999659e+01,5.956105359868401429e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.917999999999999972e+01,6.009058132612777408e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.007000000000000028e+01,6.240692329229289899e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.103000000000000114e+01,5.880055195206791395e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.178000000000000114e+01,5.976317733552653808e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.239000000000000057e+01,6.301933062124080025e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.309000000000000341e+01,5.984302655921033584e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.392000000000000171e+01,6.046227071616539033e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.470000000000000284e+01,5.979011813345856499e+05,4.000000000000000000e+00,2.000000000000000000e+00
