Ts (degC),I (a.u.),P (W),q (slm)
3.311999999999999744e+01,1.053304019520676462e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.304999999999999716e+01,1.026242868778195931e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.306000000000000227e+01,1.054221386334586190e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.310999999999999943e+01,1.048795654990601586e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.317000000000000171e+01,1.051194950469921576e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.392999999999999972e+01,1.047119092302630306e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.449000000000000199e+01,1.043220991663532914e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.507000000000000028e+01,1.046804967772556236e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.567999999999999972e+01,1.040822065742481966e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.614999999999999858e+01,1.003472535930454615e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.646999999999999886e+01,9.999810725751877762e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.671000000000000085e+01,1.048864269642855739e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.709000000000000341e+01,1.037238336005639634e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.732999999999999829e+01,1.057386776109020459e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.749000000000000199e+01,1.053186499990592944e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.750999999999999801e+01,1.106441940958640771e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.790999999999999659e+01,1.044920590150375734e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.815999999999999659e+01,1.045368987518796232e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.846999999999999886e+01,1.062608264915414853e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.854999999999999716e+01,1.068498654191728914e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.857999999999999829e+01,1.063348120573310647e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.867000000000000171e+01,1.014258463618419366e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.904999999999999716e+01,1.074309218881582608e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.909000000000000341e+01,1.048072059896617895e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.932000000000000028e+01,1.061206284022562206e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.945000000000000284e+01,1.035618562105262186e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.985999999999999943e+01,1.060310351588339312e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.004999999999999716e+01,1.059827338928571669e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.015999999999999659e+01,1.049729405554515775e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.035000000000000142e+01,1.050259105742478278e+06,2.000000000000000000e+00,4.000000000000000000e+00
