Ts (degC),I (a.u.),P (W),q (slm)
3.659000000000000341e+01,1.046196428486840217e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.849000000000000199e+01,1.031313700996239553e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.010999999999999943e+01,1.015678429680451052e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.177000000000000313e+01,1.000479729868418304e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.300999999999999801e+01,9.915723900563899660e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.431000000000000227e+01,1.000652313580825576e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.528999999999999915e+01,9.950252961654138053e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.671999999999999886e+01,9.816857208270676201e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.767000000000000171e+01,9.716491341259382898e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.836999999999999744e+01,1.005232741973686847e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.929999999999999716e+01,9.671748921428554459e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.017999999999999972e+01,1.021990731315788347e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.089000000000000057e+01,1.055238410695485305e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.167999999999999972e+01,9.948359591447376879e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.207999999999999829e+01,1.004266839840228087e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.242000000000000171e+01,9.597929656860921532e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.293999999999999773e+01,9.831453528101507109e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.339000000000000057e+01,9.930431087875959929e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.353999999999999915e+01,1.012284529708644841e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.386999999999999744e+01,1.013947911484962096e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.421999999999999886e+01,1.013329763684210368e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.467000000000000171e+01,9.824619163815778447e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.478000000000000114e+01,1.007004157951127971e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.500999999999999801e+01,1.012169966644737520e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.532000000000000028e+01,1.012267899586466840e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.556000000000000227e+01,9.932734667763155885e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.564000000000000057e+01,1.021373445817667060e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.582999999999999829e+01,1.008117267462404328e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.606000000000000227e+01,1.037900830798870418e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.614000000000000057e+01,1.009869466409774031e+06,4.000000000000000000e+00,2.000000000000000000e+00
