t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
8.180000000000000000e+02,4.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.000000000000000056e-01,0.000000000000000000e+00,1.000040000000000049e+02,7.000000000000000666e-02,1.429999999999999938e+00
6.234000000000000000e+03,5.100000000000000000e+01,6.410000000000000142e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.040000000000000036e+00,2.000000000000000000e+00,1.000040000000000049e+02,1.310000000000000053e+00,1.560000000000000053e+00
7.281000000000000000e+03,5.000000000000000000e+01,6.339999999999999858e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.300000000000000044e+00,1.560000000000000053e+00
8.281000000000000000e+03,5.000000000000000000e+01,6.309999999999999609e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.290000000000000036e+00,1.560000000000000053e+00
9.283000000000000000e+03,5.100000000000000000e+01,6.299999999999999822e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.026400000000000000e+04,5.000000000000000000e+01,6.299999999999999822e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.127900000000000000e+04,4.900000000000000000e+01,6.290000000000000036e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000040000000000049e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.226700000000000000e+04,5.000000000000000000e+01,6.280000000000000249e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000040000000000049e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.328100000000000000e+04,5.100000000000000000e+01,6.290000000000000036e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.427400000000000000e+04,5.000000000000000000e+01,6.280000000000000249e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.290000000000000036e+00,1.560000000000000053e+00
