Ts (degC),I (a.u.),P (W),q (slm)
3.360000000000000142e+01,1.013892600930451765e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.361999999999999744e+01,1.018143999276315095e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.360999999999999943e+01,9.992353039849629859e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.375999999999999801e+01,1.003075876719923574e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.378999999999999915e+01,1.032805730921050650e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.388000000000000256e+01,1.021310374539471697e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.409000000000000341e+01,1.006654309454887989e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.421999999999999886e+01,1.005745196109020151e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.506000000000000227e+01,1.003259793552631745e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.535000000000000142e+01,1.019583428740597796e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.553000000000000114e+01,9.976827896898497129e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.585000000000000142e+01,1.021395865686092642e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.650999999999999801e+01,1.025432920234960155e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.671999999999999886e+01,9.621623269454902038e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.686999999999999744e+01,1.035854709840225871e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.750000000000000000e+01,1.032733543872178765e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.763000000000000256e+01,1.065076914163534064e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.797999999999999687e+01,1.029760447584584239e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.838000000000000256e+01,1.040716864821426687e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.850999999999999801e+01,1.034027367377819959e+06,2.000000000000000000e+00,4.000000000000000000e+00
