Ts (degC),I (a.u.),P (W),q (slm)
3.328000000000000114e+01,1.083980805197371868e+06,4.000000000000000000e+00,3.000000000000000000e+00
3.332999999999999829e+01,1.078527726541347802e+06,4.000000000000000000e+00,3.000000000000000000e+00
3.463000000000000256e+01,1.045342502509397105e+06,4.000000000000000000e+00,3.000000000000000000e+00
3.553999999999999915e+01,1.052963286795112304e+06,4.000000000000000000e+00,3.000000000000000000e+00
3.704999999999999716e+01,1.072386407199247275e+06,4.000000000000000000e+00,3.000000000000000000e+00
3.818999999999999773e+01,1.021377634144735290e+06,4.000000000000000000e+00,3.000000000000000000e+00
3.936999999999999744e+01,1.031632137039472582e+06,4.000000000000000000e+00,3.000000000000000000e+00
4.038000000000000256e+01,1.059291602622172795e+06,4.000000000000000000e+00,3.000000000000000000e+00
4.150000000000000000e+01,1.067990265197365079e+06,4.000000000000000000e+00,3.000000000000000000e+00
4.238000000000000256e+01,1.002554306813910953e+06,4.000000000000000000e+00,3.000000000000000000e+00
