Ts (degC),I (a.u.),P (W),q (slm)
3.517000000000000171e+01,9.388829891729307128e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.503999999999999915e+01,9.374151037218078272e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.542999999999999972e+01,9.543833717199243838e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.609000000000000341e+01,9.119413289379710332e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.700000000000000000e+01,9.383814985996262403e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.771000000000000085e+01,9.591770352349625900e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.846000000000000085e+01,9.456785498402277008e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.910000000000000142e+01,9.688009485338358209e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.968999999999999773e+01,9.422409188063883921e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.015999999999999659e+01,9.496429245958660031e+05,2.000000000000000000e+00,2.000000000000000000e+00
