Ts (degC),I (a.u.),P (W),q (slm)
3.488000000000000256e+01,1.778038954398497706e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.654999999999999716e+01,1.878258599520673743e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.843999999999999773e+01,1.778119887659772299e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.982999999999999829e+01,1.764058441832706798e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.107999999999999829e+01,1.743814655695490539e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.231000000000000227e+01,1.747245388308272930e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.375000000000000000e+01,1.782061842546991073e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.457000000000000028e+01,1.746525611983081093e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.565999999999999659e+01,1.784834391879707342e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.636999999999999744e+01,1.774419500695485855e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.700999999999999801e+01,1.735164035695483908e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.771000000000000085e+01,1.762586614426700165e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.822999999999999687e+01,1.727815246296993922e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.875000000000000000e+01,1.719693094624060439e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.960999999999999943e+01,1.749323907208638731e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.025999999999999801e+01,1.709387223129705759e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.056000000000000227e+01,1.706206435093988199e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.103000000000000114e+01,1.730389466024437454e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.170000000000000284e+01,1.716329005686095916e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.227000000000000313e+01,1.806032007913537556e+06,3.000000000000000000e+00,1.000000000000000000e+00
