t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
9.610000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.400000000000000133e-01,0.000000000000000000e+00,1.000014000000000038e+02,1.000000000000000056e-01,1.429999999999999938e+00
4.163000000000000000e+03,5.400000000000000000e+01,6.349999999999999645e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.089999999999999858e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.340000000000000080e+00,1.560000000000000053e+00
5.201000000000000000e+03,5.300000000000000000e+01,6.370000000000000107e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.340000000000000080e+00,1.540000000000000036e+00
6.214000000000000000e+03,5.400000000000000000e+01,6.219999999999999751e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.049999999999999822e+00,2.000000000000000000e+00,1.000014999999999930e+02,1.320000000000000062e+00,1.560000000000000053e+00
7.203000000000000000e+03,5.400000000000000000e+01,5.740000000000000213e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000014999999999930e+02,1.290000000000000036e+00,1.570000000000000062e+00
8.217000000000000000e+03,5.300000000000000000e+01,6.139999999999999680e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.570000000000000062e+00
9.208000000000000000e+03,5.300000000000000000e+01,6.139999999999999680e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000014999999999930e+02,1.290000000000000036e+00,1.570000000000000062e+00
1.020100000000000000e+04,5.300000000000000000e+01,6.120000000000000107e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.120200000000000000e+04,5.400000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.220400000000000000e+04,5.300000000000000000e+01,6.099999999999999645e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.570000000000000062e+00
1.320500000000000000e+04,5.200000000000000000e+01,6.099999999999999645e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.420800000000000000e+04,5.300000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.521100000000000000e+04,5.400000000000000000e+01,6.099999999999999645e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.621200000000000000e+04,5.300000000000000000e+01,6.080000000000000071e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.721400000000000000e+04,5.300000000000000000e+01,6.099999999999999645e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.821500000000000000e+04,5.300000000000000000e+01,6.099999999999999645e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000014999999999930e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.921800000000000000e+04,5.300000000000000000e+01,6.089999999999999858e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000014999999999930e+02,1.280000000000000027e+00,1.560000000000000053e+00
2.022000000000000000e+04,5.300000000000000000e+01,6.089999999999999858e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000014000000000038e+02,1.290000000000000036e+00,1.550000000000000044e+00
