Ts (degC),I (a.u.),P (W),q (slm)
3.404999999999999716e+01,9.801316051127791870e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.421000000000000085e+01,9.381443653759399895e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.497999999999999687e+01,9.810614137218052056e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.536999999999999744e+01,9.839323887406038120e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.634000000000000341e+01,9.853792093702991260e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.714000000000000057e+01,9.923743315037603024e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.771000000000000085e+01,9.599127025657893391e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.825999999999999801e+01,1.014713759407892590e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.872999999999999687e+01,9.779853338627812918e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.911999999999999744e+01,9.572406730827071005e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.954999999999999716e+01,1.001514123468042118e+06,2.000000000000000000e+00,2.000000000000000000e+00
3.981000000000000227e+01,9.923319554887190461e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.034000000000000341e+01,9.910333277255613357e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.042000000000000171e+01,1.041066713317669579e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.074000000000000199e+01,1.002503184586468269e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.093999999999999773e+01,9.946333180263130926e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.125999999999999801e+01,9.791160589849654352e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.150999999999999801e+01,9.736665527255641064e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.182000000000000028e+01,9.866251134868423687e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.202000000000000313e+01,9.588446791635344271e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.235999999999999943e+01,1.005928620197367971e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.250999999999999801e+01,9.548896665507490980e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.281000000000000227e+01,1.007756455404135864e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.303999999999999915e+01,9.869663389567675767e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.324000000000000199e+01,9.513740587218038272e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.335000000000000142e+01,9.984270800469925161e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.354999999999999716e+01,9.873455057424812112e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.368999999999999773e+01,1.008779885441730032e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.382000000000000028e+01,9.781055634868402267e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.385999999999999943e+01,9.851272938157892786e+05,2.000000000000000000e+00,2.000000000000000000e+00
