Ts (degC),I (a.u.),P (W),q (slm)
3.442999999999999972e+01,9.637264207330810605e+05,3.000000000000000000e+00,4.000000000000000000e+00
3.635999999999999943e+01,9.545582959680466447e+05,3.000000000000000000e+00,4.000000000000000000e+00
3.792000000000000171e+01,9.079100641353381798e+05,3.000000000000000000e+00,4.000000000000000000e+00
3.917999999999999972e+01,9.173830744736844208e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.047999999999999687e+01,9.182065734868422151e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.147999999999999687e+01,9.064705114849595120e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.257000000000000028e+01,8.953096053383466788e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.321999999999999886e+01,9.206721430827054428e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.417000000000000171e+01,9.572598901127816644e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.475999999999999801e+01,9.117237823026289698e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.554999999999999716e+01,9.223984729511272162e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.635999999999999943e+01,9.078096674718015129e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.700999999999999801e+01,9.149037080357141094e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.761999999999999744e+01,9.353757579981208546e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.814999999999999858e+01,9.110250707988748327e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.867000000000000171e+01,8.921322665131551912e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.897999999999999687e+01,9.242704087781959679e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.950999999999999801e+01,9.564087974154134281e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.964999999999999858e+01,9.259212255733091151e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.010000000000000142e+01,9.100411834962405264e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.039000000000000057e+01,9.359086610244382173e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.039000000000000057e+01,9.420169664943608223e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.054999999999999716e+01,9.074106677255632821e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.082000000000000028e+01,9.250161773684199434e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.107999999999999829e+01,9.104375963345883647e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.134000000000000341e+01,8.977841675187969813e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.131000000000000227e+01,9.184788147462382913e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.140999999999999659e+01,9.047897604699239600e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.160999999999999943e+01,9.039451966353355674e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.184000000000000341e+01,9.018082875281951856e+05,3.000000000000000000e+00,4.000000000000000000e+00
