Ts (degC),I (a.u.),P (W),q (slm)
3.350999999999999801e+01,1.080043777753751259e+06,4.000000000000000000e+00,1.000000000000000000e+00
3.343999999999999773e+01,1.068215818928576307e+06,4.000000000000000000e+00,1.000000000000000000e+00
3.532999999999999829e+01,1.057545932537588757e+06,4.000000000000000000e+00,1.000000000000000000e+00
3.777000000000000313e+01,1.132671092847741442e+06,4.000000000000000000e+00,1.000000000000000000e+00
3.989000000000000057e+01,1.180268843063910725e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.157000000000000028e+01,1.070982701701127691e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.257999999999999829e+01,1.050152303402258782e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.396000000000000085e+01,1.039357999060150585e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.509000000000000341e+01,1.046588529812030843e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.646999999999999886e+01,1.026674512838344672e+06,4.000000000000000000e+00,1.000000000000000000e+00
