Ts (degC),I (a.u.),P (W),q (slm)
3.609000000000000341e+01,6.238808813909746241e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.684000000000000341e+01,5.307445596428586869e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.749000000000000199e+01,5.729447881296977866e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.803999999999999915e+01,5.480756106766918674e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.853000000000000114e+01,5.816666096898490796e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.885999999999999943e+01,5.268529878665423021e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.928999999999999915e+01,5.920216324342075968e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.970000000000000284e+01,5.774877679511273745e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.029999999999999716e+01,5.309315561278195819e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.064000000000000057e+01,5.797903623496243963e+05,2.000000000000000000e+00,4.000000000000000000e+00
