Ts (degC),I (a.u.),P (W),q (slm)
3.545000000000000284e+01,1.062191526372177061e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.804999999999999716e+01,1.116458078768793959e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.013000000000000256e+01,1.152295745695485035e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.157000000000000028e+01,1.195165367396612652e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.364999999999999858e+01,1.137678484229322290e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.520000000000000284e+01,1.095061394013154786e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.632000000000000028e+01,1.076012020206763642e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.756000000000000227e+01,1.112148536588341231e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.847999999999999687e+01,1.087549998975565657e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.942000000000000171e+01,1.063605333129702136e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.025000000000000000e+01,1.048930666945491917e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.103000000000000114e+01,1.061455119924815139e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.213000000000000256e+01,1.094817115996243898e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.282000000000000028e+01,1.090381184887219453e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.356000000000000227e+01,1.151300155714284861e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.407999999999999829e+01,1.100333389116545673e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.475999999999999801e+01,1.074707602697375696e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.518999999999999773e+01,1.069842737622176064e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.553999999999999915e+01,1.078783337678574724e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.599000000000000199e+01,1.062099136804512469e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.685999999999999943e+01,1.078355389201131184e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.710999999999999943e+01,1.070236686738721794e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.774000000000000199e+01,1.066151096870298265e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.825999999999999801e+01,1.105694078204885824e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.892999999999999972e+01,1.083458003430450335e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.928999999999999915e+01,1.050170411757523660e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.978999999999999915e+01,1.074919236400378402e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.992999999999999972e+01,1.094940548458645120e+06,3.000000000000000000e+00,1.000000000000000000e+00
6.028000000000000114e+01,1.109825246926699067e+06,3.000000000000000000e+00,1.000000000000000000e+00
6.061999999999999744e+01,1.099026877443606500e+06,3.000000000000000000e+00,1.000000000000000000e+00
