Ts (degC),I (a.u.),P (W),q (slm)
3.435000000000000142e+01,1.527842215404140996e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.452000000000000313e+01,1.499623115413538180e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.539999999999999858e+01,1.498828688317669556e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.631000000000000227e+01,1.472103096484965645e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.695000000000000284e+01,1.503805283176692901e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.752000000000000313e+01,1.531906617265040986e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.793999999999999773e+01,1.528444964943608036e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.821000000000000085e+01,1.530670075291348854e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.860999999999999943e+01,1.483328182584581198e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.900999999999999801e+01,1.501768647546995897e+06,2.000000000000000000e+00,4.000000000000000000e+00
