Ts (degC),I (a.u.),P (W),q (slm)
3.477000000000000313e+01,1.304098087866540533e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.799000000000000199e+01,6.110257969454883132e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.150000000000000000e+01,6.031670171334581682e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.178000000000000114e+01,5.803405114285725867e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.184000000000000341e+01,6.102813834022546653e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.235000000000000142e+01,5.384690666165401926e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.275999999999999801e+01,5.910903455921059940e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.313000000000000256e+01,5.585640439567652065e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.336999999999999744e+01,5.779377667387224501e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.382999999999999829e+01,6.043510818327051820e+05,4.000000000000000000e+00,4.000000000000000000e+00
