Ts (degC),I (a.u.),P (W),q (slm)
3.492000000000000171e+01,1.076172531682321569e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.663000000000000256e+01,1.029394461710525677e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.739999999999999858e+01,1.002486061719924910e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.813000000000000256e+01,1.021661085338344681e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.875999999999999801e+01,1.022108497218041448e+06,2.000000000000000000e+00,1.000000000000000000e+00
3.945000000000000284e+01,1.071863851804508828e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.032999999999999829e+01,1.002084228693608544e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.100999999999999801e+01,9.973728534868429415e+05,2.000000000000000000e+00,1.000000000000000000e+00
4.152000000000000313e+01,1.058163341221801238e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.218999999999999773e+01,1.052757442838347051e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.271000000000000085e+01,9.971436041729329154e+05,2.000000000000000000e+00,1.000000000000000000e+00
4.335999999999999943e+01,1.026460045855259523e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.377000000000000313e+01,1.023133159116544644e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.415999999999999659e+01,1.075414567669174401e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.454999999999999716e+01,1.062193374163532164e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.484000000000000341e+01,1.045784124642858864e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.524000000000000199e+01,1.017947271090225549e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.582999999999999829e+01,1.048871044877824141e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.607000000000000028e+01,1.012998639473681571e+06,2.000000000000000000e+00,1.000000000000000000e+00
4.650000000000000000e+01,9.807443327255632030e+05,2.000000000000000000e+00,1.000000000000000000e+00
