Ts (degC),I (a.u.),P (W),q (slm)
3.214000000000000057e+01,1.104494861616545357e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.218999999999999773e+01,1.050860869793231599e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.356000000000000227e+01,1.033680721719925525e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.482000000000000028e+01,1.040736944154133438e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.632999999999999829e+01,1.019099430592104676e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.753000000000000114e+01,1.057392073110899422e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.871999999999999886e+01,1.023782226625937852e+06,4.000000000000000000e+00,4.000000000000000000e+00
3.968999999999999773e+01,1.023718046672930941e+06,4.000000000000000000e+00,4.000000000000000000e+00
4.070000000000000284e+01,1.018127122781955055e+06,4.000000000000000000e+00,4.000000000000000000e+00
4.160999999999999943e+01,1.058261397349617910e+06,4.000000000000000000e+00,4.000000000000000000e+00
