Ts (degC),I (a.u.),P (W),q (slm)
4.234000000000000341e+01,5.514346489849628415e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.440999999999999659e+01,5.960096589191722451e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.560999999999999943e+01,7.982519007800756954e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.686999999999999744e+01,6.308213089003741043e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.804999999999999716e+01,5.799120702067638049e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.892999999999999972e+01,5.774031391071417602e+05,4.000000000000000000e+00,2.000000000000000000e+00
4.990999999999999659e+01,5.711254527631575475e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.077000000000000313e+01,5.820945581672916887e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.164999999999999858e+01,6.402243495394733036e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.240999999999999659e+01,6.081171269830822712e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.328999999999999915e+01,5.916619290507518454e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.402000000000000313e+01,6.057313819736833684e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.468999999999999773e+01,5.746288651691747364e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.531000000000000227e+01,6.046968651879676618e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.575999999999999801e+01,5.673664292199261254e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.639000000000000057e+01,5.699719382142858813e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.715999999999999659e+01,6.024542624154124642e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.775999999999999801e+01,5.912044159116537776e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.817999999999999972e+01,6.313346253383447183e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.882999999999999829e+01,6.098193123778188601e+05,4.000000000000000000e+00,2.000000000000000000e+00
5.946999999999999886e+01,6.191412965695470339e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.003999999999999915e+01,5.998267031109003583e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.028000000000000114e+01,6.482903283552633366e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.072999999999999687e+01,5.965993507330835564e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.095000000000000284e+01,6.281214393609018298e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.114999999999999858e+01,6.369149552255611634e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.142000000000000171e+01,5.857793004981202539e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.154999999999999716e+01,6.214579341823273571e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.179999999999999716e+01,6.002261956015026662e+05,4.000000000000000000e+00,2.000000000000000000e+00
6.188000000000000256e+01,6.297497131015037885e+05,4.000000000000000000e+00,2.000000000000000000e+00
