Ts (degC),I (a.u.),P (W),q (slm)
3.696000000000000085e+01,5.655138336090225494e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.692999999999999972e+01,5.596373643609036226e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.685999999999999943e+01,5.377055592293229420e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.704999999999999716e+01,5.409008832236831076e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.760000000000000142e+01,5.796543649060163880e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.825999999999999801e+01,5.656260561372159282e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.882999999999999829e+01,5.049581385620315559e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.910999999999999943e+01,6.064684043515042868e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.954999999999999716e+01,6.059878554135321174e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.010999999999999943e+01,5.167709454981197487e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.036999999999999744e+01,6.120258216259406181e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.078000000000000114e+01,6.573522667105260771e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.109000000000000341e+01,5.593242253195466474e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.117999999999999972e+01,5.875595858740601689e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.164000000000000057e+01,5.572941185526290210e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.189999999999999858e+01,5.886556957048875047e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.193999999999999773e+01,5.630747490225571673e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.227000000000000313e+01,5.328525200187982991e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.229999999999999716e+01,5.671768458270687843e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.256000000000000227e+01,6.146797427537593758e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.285999999999999943e+01,5.275215187781947898e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.289000000000000057e+01,5.245000103571434738e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.286999999999999744e+01,5.015807455263165757e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.292999999999999972e+01,5.174649759304510080e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.303999999999999915e+01,5.247367740225568414e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.314000000000000057e+01,5.389914988251882605e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.300000000000000000e+01,5.320734911842091242e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.317999999999999972e+01,5.314472131015037885e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.327000000000000313e+01,5.467624469548845664e+05,2.000000000000000000e+00,4.000000000000000000e+00
4.342000000000000171e+01,5.492654651221816894e+05,2.000000000000000000e+00,4.000000000000000000e+00
