Ts (degC),I (a.u.),P (W),q (slm)
4.196000000000000085e+01,6.410262909868388670e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.317000000000000171e+01,9.256849546522548189e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.464999999999999858e+01,6.663855027067665942e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.532000000000000028e+01,6.866459189661615528e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.622999999999999687e+01,6.470217579981219023e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.714000000000000057e+01,6.358455767763169715e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.817999999999999972e+01,6.366401270582720172e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.897999999999999687e+01,6.308773585714275250e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.971000000000000085e+01,6.889990196616532048e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.025000000000000000e+01,6.476176091165426187e+05,3.000000000000000000e+00,3.000000000000000000e+00
