Ts (degC),I (a.u.),P (W),q (slm)
4.125000000000000000e+01,5.303299152631592005e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.222999999999999687e+01,8.728448971804511966e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.357000000000000028e+01,6.137809770394733641e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.424000000000000199e+01,6.021667460808225442e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.496000000000000085e+01,5.782023704605262028e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.572999999999999687e+01,5.828844273778202478e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.664000000000000057e+01,6.099566648684210377e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.729999999999999716e+01,5.997717621146604652e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.827000000000000313e+01,5.948035439097742783e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.881000000000000227e+01,5.577820586560170632e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.931000000000000227e+01,5.609011304605271434e+05,4.000000000000000000e+00,3.000000000000000000e+00
4.970000000000000284e+01,5.227468259210531833e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.024000000000000199e+01,5.374623898872171994e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.086999999999999744e+01,5.771708101409747032e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.099000000000000199e+01,6.063182405075188726e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.128999999999999915e+01,6.012296694924815092e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.175999999999999801e+01,5.612913839943606872e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.196999999999999886e+01,5.734768288533844752e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.227000000000000313e+01,5.689655078571421327e+05,4.000000000000000000e+00,3.000000000000000000e+00
5.243999999999999773e+01,5.553019531015027314e+05,4.000000000000000000e+00,3.000000000000000000e+00
