Ts (degC),I (a.u.),P (W),q (slm)
3.564000000000000057e+01,1.460794120657895692e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.567000000000000171e+01,1.467229854755628621e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.575999999999999801e+01,1.480019281015033834e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.682000000000000028e+01,1.418726686776316259e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.746999999999999886e+01,1.441239067951131379e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.804999999999999716e+01,1.459233476080829743e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.884000000000000341e+01,1.465051185563902371e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.939000000000000057e+01,1.454149462951126974e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.965999999999999659e+01,1.470666869859017432e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.985999999999999943e+01,1.470830707359019201e+06,2.000000000000000000e+00,3.000000000000000000e+00
