Ts (degC),I (a.u.),P (W),q (slm)
3.446000000000000085e+01,1.689170168374049012e+06,3.000000000000000000e+00,3.000000000000000000e+00
3.596000000000000085e+01,1.660703833900377620e+06,3.000000000000000000e+00,3.000000000000000000e+00
3.729999999999999716e+01,1.679550073843987193e+06,3.000000000000000000e+00,3.000000000000000000e+00
3.850000000000000000e+01,1.666750053580825916e+06,3.000000000000000000e+00,3.000000000000000000e+00
3.964000000000000057e+01,1.683824384802629706e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.088000000000000256e+01,1.665959691625940846e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.174000000000000199e+01,1.649252824511279818e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.288000000000000256e+01,1.676853160770678893e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.350999999999999801e+01,1.690716153806388145e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.403999999999999915e+01,1.638310943233084166e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.497999999999999687e+01,1.705457956409769831e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.553000000000000114e+01,1.684743722593994578e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.625000000000000000e+01,1.712395057894734200e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.682000000000000028e+01,1.671798465930450941e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.738000000000000256e+01,1.662284065065790433e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.775000000000000000e+01,1.673985019031957258e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.813000000000000256e+01,1.669254919539469760e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.864999999999999858e+01,1.690316907687975327e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.907999999999999829e+01,1.687190937462410424e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.947999999999999687e+01,1.696083371757521760e+06,3.000000000000000000e+00,3.000000000000000000e+00
