Ts (degC),I (a.u.),P (W),q (slm)
3.747999999999999687e+01,1.097359553712409222e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.989000000000000057e+01,1.129076029990604846e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.203000000000000114e+01,1.166507848110898631e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.346999999999999886e+01,1.116151222218043171e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.535999999999999943e+01,1.134269432368415873e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.642000000000000171e+01,1.081368520968036028e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.746000000000000085e+01,1.083870307274436112e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.875999999999999801e+01,1.093837170648497296e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.957999999999999829e+01,1.063382366306396667e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.060999999999999943e+01,1.106931236109021353e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.168999999999999773e+01,1.125803345131584210e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.250999999999999801e+01,1.071372092932327650e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.336999999999999744e+01,1.113233066926696803e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.414000000000000057e+01,1.121598757500003325e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.479999999999999716e+01,1.117841951306394301e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.538000000000000256e+01,1.124161767293232493e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.593999999999999773e+01,1.103569734078951180e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.660000000000000142e+01,1.104807877471807646e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.689000000000000057e+01,1.101133482772561722e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.735999999999999943e+01,1.096697182105263928e+06,3.000000000000000000e+00,1.000000000000000000e+00
