Ts (degC),I (a.u.),P (W),q (slm)
4.153000000000000114e+01,8.682319476597724715e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.222999999999999687e+01,5.815407135056386469e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.252000000000000313e+01,5.840275942951124161e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.313000000000000256e+01,6.037709985338331899e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.364999999999999858e+01,6.038029037312004948e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.447999999999999687e+01,6.212083591635337798e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.488000000000000256e+01,5.991019993421044201e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.531000000000000227e+01,5.790899262406012276e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.596999999999999886e+01,5.910309698966187425e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.627000000000000313e+01,5.707639015883451793e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.670000000000000284e+01,6.176480347838334274e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.714000000000000057e+01,6.349150290507529862e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.750000000000000000e+01,6.159035965601480566e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.786999999999999744e+01,5.842755678947393317e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.807999999999999829e+01,5.652268100187978707e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.832000000000000028e+01,5.846628649624052923e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.856000000000000227e+01,5.738532855451146606e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.857999999999999829e+01,5.857499822086450877e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.875999999999999801e+01,6.072043180545091163e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.903999999999999915e+01,5.785889284116572235e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.909000000000000341e+01,5.683816057894743280e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.932999999999999829e+01,5.480937190319563961e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.949000000000000199e+01,5.553180904793253867e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.961999999999999744e+01,6.160145872274426511e+05,3.000000000000000000e+00,4.000000000000000000e+00
4.995000000000000284e+01,6.335742716447375715e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.013000000000000256e+01,6.014934109116523759e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.036999999999999744e+01,5.860457520112780621e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.050000000000000000e+01,5.861178158740587533e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.040999999999999659e+01,6.171230156672910089e+05,3.000000000000000000e+00,4.000000000000000000e+00
5.067000000000000171e+01,5.942230910526347579e+05,3.000000000000000000e+00,4.000000000000000000e+00
