Ts (degC),I (a.u.),P (W),q (slm)
3.574000000000000199e+01,1.002132517640974722e+06,3.000000000000000000e+00,3.000000000000000000e+00
3.678999999999999915e+01,9.678038803195485380e+05,3.000000000000000000e+00,3.000000000000000000e+00
3.835999999999999943e+01,9.630238904605238931e+05,3.000000000000000000e+00,3.000000000000000000e+00
3.954999999999999716e+01,9.706191752255636966e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.085999999999999943e+01,1.011896123966161627e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.189000000000000057e+01,1.027934583355264156e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.302000000000000313e+01,9.577270117669199826e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.370000000000000284e+01,9.939860983082697494e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.467000000000000171e+01,9.478419439567662776e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.542000000000000171e+01,9.933074661372167757e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.614999999999999858e+01,9.801964009962412529e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.689000000000000057e+01,9.730290647086461540e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.775000000000000000e+01,9.843944597650390351e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.857999999999999829e+01,9.846984830357144820e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.903000000000000114e+01,9.888709190977435792e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.943999999999999773e+01,9.670472713533825008e+05,3.000000000000000000e+00,3.000000000000000000e+00
4.995000000000000284e+01,1.003255974783833255e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.032999999999999829e+01,9.863846542387242662e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.078999999999999915e+01,9.885561786372162169e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.124000000000000199e+01,9.995672904981180327e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.174000000000000199e+01,1.009433757208644995e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.217000000000000171e+01,9.757438397650364786e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.239999999999999858e+01,9.658398012969943229e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.275999999999999801e+01,1.008423138524436043e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.295000000000000284e+01,9.809470970300732879e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.317000000000000171e+01,9.777544831296978518e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.363000000000000256e+01,9.859329308458655141e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.399000000000000199e+01,9.788147458082675003e+05,3.000000000000000000e+00,3.000000000000000000e+00
5.409000000000000341e+01,1.010298523562032497e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.415999999999999659e+01,9.583684417387233116e+05,3.000000000000000000e+00,3.000000000000000000e+00
