Ts (degC),I (a.u.),P (W),q (slm)
4.125999999999999801e+01,6.046478371240590932e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.227000000000000313e+01,7.632161753007513471e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.318999999999999773e+01,6.177592718233080814e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.417000000000000171e+01,6.021817747838341165e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.489000000000000057e+01,6.194440879793243948e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.560000000000000142e+01,5.665875235714277951e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.646000000000000085e+01,5.882245443890974857e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.696999999999999886e+01,6.057244835526299430e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.760999999999999943e+01,6.306168199906046502e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.807000000000000028e+01,5.962379227443621494e+05,2.000000000000000000e+00,2.000000000000000000e+00
