t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
8.020000000000000000e+02,4.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.499999999999999944e-01,0.000000000000000000e+00,1.000036999999999949e+02,1.000000000000000056e-01,1.449999999999999956e+00
3.746000000000000000e+03,5.500000000000000000e+01,6.240000000000000213e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.089999999999999858e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.310000000000000053e+00,1.600000000000000089e+00
4.782000000000000000e+03,6.000000000000000000e+01,6.320000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.049999999999999822e+00,2.000000000000000000e+00,1.000037999999999982e+02,1.310000000000000053e+00,1.560000000000000053e+00
5.771000000000000000e+03,5.600000000000000000e+01,6.250000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.310000000000000053e+00,1.580000000000000071e+00
6.785000000000000000e+03,5.600000000000000000e+01,6.179999999999999716e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.290000000000000036e+00,1.570000000000000062e+00
7.797000000000000000e+03,5.600000000000000000e+01,6.129999999999999893e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.290000000000000036e+00,1.570000000000000062e+00
8.785000000000000000e+03,5.500000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.560000000000000053e+00
9.778000000000000000e+03,5.600000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.077700000000000000e+04,5.600000000000000000e+01,6.089999999999999858e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.177900000000000000e+04,5.600000000000000000e+01,6.080000000000000071e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.270000000000000018e+00,1.590000000000000080e+00
