Ts (degC),I (a.u.),P (W),q (slm)
3.475999999999999801e+01,1.635939364624055801e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.497999999999999687e+01,1.651435312471803976e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.592000000000000171e+01,1.658699473026309162e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.650999999999999801e+01,1.671539405582707608e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.693999999999999773e+01,1.665655791541349143e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.753000000000000114e+01,1.650543321992479963e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.771000000000000085e+01,1.660325283045118442e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.827000000000000313e+01,1.609370588684210787e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.834000000000000341e+01,1.647032764793236740e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.860999999999999943e+01,1.688024414548877161e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.890999999999999659e+01,1.643726203759404831e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.900000000000000000e+01,1.658177040817671455e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.938000000000000256e+01,1.645544307265038835e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.950999999999999801e+01,1.623594640150375664e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.986999999999999744e+01,1.659937370046997676e+06,2.000000000000000000e+00,4.000000000000000000e+00
3.996000000000000085e+01,1.660526076372174313e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.010000000000000142e+01,1.647486582349621458e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.039999999999999858e+01,1.614971983392857248e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.047999999999999687e+01,1.644512254201130243e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.067999999999999972e+01,1.645060925046995049e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.090999999999999659e+01,1.653161642340225633e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.093999999999999773e+01,1.676376061043233145e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.114000000000000057e+01,1.652573921503755031e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.122999999999999687e+01,1.663463325507520698e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.139000000000000057e+01,1.665506120441726642e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.153000000000000114e+01,1.668973562509401236e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.157999999999999829e+01,1.663489317772555631e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.152000000000000313e+01,1.627982528684217250e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.175999999999999801e+01,1.653242082857141970e+06,2.000000000000000000e+00,4.000000000000000000e+00
4.189999999999999858e+01,1.693764886353383306e+06,2.000000000000000000e+00,4.000000000000000000e+00
