t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.091000000000000000e+03,5.000000000000000000e+01,2.999999999999999889e-02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,5.000000000000000278e-02,0.000000000000000000e+00,1.000011700000000019e+02,4.000000000000000083e-02,1.419999999999999929e+00
3.700000000000000000e+03,6.000000000000000000e+01,6.969999999999999751e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.120000000000000107e+00,2.000000000000000000e+00,1.000011800000000051e+02,1.360000000000000098e+00,1.560000000000000053e+00
4.725000000000000000e+03,6.200000000000000000e+01,6.759999999999999787e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.100000000000000089e+00,2.000000000000000000e+00,1.000011599999999987e+02,1.330000000000000071e+00,1.580000000000000071e+00
5.727000000000000000e+03,6.200000000000000000e+01,6.700000000000000178e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000011499999999955e+02,1.310000000000000053e+00,1.550000000000000044e+00
6.724000000000000000e+03,6.100000000000000000e+01,6.650000000000000355e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.040000000000000036e+00,2.000000000000000000e+00,1.000011300000000034e+02,1.300000000000000044e+00,1.570000000000000062e+00
7.725000000000000000e+03,6.100000000000000000e+01,6.610000000000000320e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000010900000000049e+02,1.300000000000000044e+00,1.560000000000000053e+00
8.725000000000000000e+03,6.100000000000000000e+01,6.580000000000000071e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000096999999999952e+02,1.290000000000000036e+00,1.570000000000000062e+00
9.728000000000000000e+03,6.100000000000000000e+01,6.570000000000000284e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000010900000000049e+02,1.300000000000000044e+00,1.550000000000000044e+00
1.073600000000000000e+04,6.000000000000000000e+01,6.549999999999999822e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000010599999999954e+02,1.290000000000000036e+00,1.570000000000000062e+00
1.172500000000000000e+04,6.100000000000000000e+01,6.549999999999999822e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000010199999999969e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.274100000000000000e+04,6.000000000000000000e+01,6.540000000000000036e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000010800000000017e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.373000000000000000e+04,6.100000000000000000e+01,6.549999999999999822e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000010800000000017e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.474300000000000000e+04,6.000000000000000000e+01,6.559999999999999609e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000010599999999954e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.573100000000000000e+04,6.000000000000000000e+01,6.559999999999999609e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000010999999999939e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.674400000000000000e+04,6.100000000000000000e+01,6.540000000000000036e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000011300000000034e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.773100000000000000e+04,6.100000000000000000e+01,6.540000000000000036e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000011599999999987e+02,1.290000000000000036e+00,1.550000000000000044e+00
