t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
8.180000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.400000000000000133e-01,0.000000000000000000e+00,1.000040000000000049e+02,1.000000000000000056e-01,1.429999999999999938e+00
3.387000000000000000e+03,5.200000000000000000e+01,6.400000000000000355e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.080000000000000071e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.340000000000000080e+00,1.560000000000000053e+00
4.411000000000000000e+03,5.100000000000000000e+01,6.389999999999999680e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.080000000000000071e+00,2.000000000000000000e+00,1.000019999999999953e+02,1.340000000000000080e+00,1.550000000000000044e+00
5.414000000000000000e+03,5.100000000000000000e+01,6.259999999999999787e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.049999999999999822e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.310000000000000053e+00,1.570000000000000062e+00
6.417000000000000000e+03,5.000000000000000000e+01,6.190000000000000391e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.040000000000000036e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.300000000000000044e+00,1.570000000000000062e+00
