Ts (degC),I (a.u.),P (W),q (slm)
3.415999999999999659e+01,8.670215211372186895e+05,4.000000000000000000e+00,4.000000000000000000e+00
3.589999999999999858e+01,8.646809854229319608e+05,4.000000000000000000e+00,4.000000000000000000e+00
3.753000000000000114e+01,8.318357550000008196e+05,4.000000000000000000e+00,4.000000000000000000e+00
3.871999999999999886e+01,8.494915245676706545e+05,4.000000000000000000e+00,4.000000000000000000e+00
3.989000000000000057e+01,8.544433590225555236e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.117000000000000171e+01,8.636517656390960328e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.217000000000000171e+01,8.748164905545135261e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.322999999999999687e+01,8.753776031954872888e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.400000000000000000e+01,8.855572089473658707e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.492000000000000171e+01,8.828835780451110331e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.565999999999999659e+01,8.759817077819560654e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.610999999999999943e+01,8.986409267763142707e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.653999999999999915e+01,8.699533500845828094e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.718999999999999773e+01,8.607891672744310927e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.746000000000000085e+01,8.475337280357161071e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.771999999999999886e+01,8.607949570206742501e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.792000000000000171e+01,8.625884233082708670e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.849000000000000199e+01,8.589784549342104001e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.889000000000000057e+01,8.816023195206733653e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.917000000000000171e+01,8.681271162969911238e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.970000000000000284e+01,8.410662119266896043e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.002000000000000313e+01,8.407616959116561338e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.032999999999999829e+01,8.554936436278198380e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.056000000000000227e+01,9.011753573966166005e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.081000000000000227e+01,8.455825835526305018e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.106000000000000227e+01,8.308863598026314285e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.129999999999999716e+01,8.604053194172936492e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.160999999999999943e+01,8.451573451691748342e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.185999999999999943e+01,8.589552959492508089e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.196000000000000085e+01,8.932877520394743187e+05,4.000000000000000000e+00,4.000000000000000000e+00
