Ts (degC),I (a.u.),P (W),q (slm)
3.643999999999999773e+01,1.294852602236840874e+06,3.000000000000000000e+00,3.000000000000000000e+00
3.792000000000000171e+01,1.056349056484960718e+06,3.000000000000000000e+00,3.000000000000000000e+00
3.970000000000000284e+01,1.048279382086462108e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.128000000000000114e+01,1.070994650751877576e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.261999999999999744e+01,1.071926183966164710e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.393999999999999773e+01,1.053713736456760438e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.474000000000000199e+01,1.057970554990600096e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.567999999999999972e+01,1.060821697048869450e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.629999999999999716e+01,1.056173639492473798e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.732000000000000028e+01,1.034234196823308244e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.788000000000000256e+01,1.059136018590230262e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.846000000000000085e+01,1.063781735610897187e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.913000000000000256e+01,1.090692352951130364e+06,3.000000000000000000e+00,3.000000000000000000e+00
4.967000000000000171e+01,1.083202761851496529e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.009000000000000341e+01,1.068703143101501511e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.053000000000000114e+01,1.069386209971806034e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.103999999999999915e+01,1.058591166513155913e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.159000000000000341e+01,1.034079228721805150e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.202000000000000313e+01,1.051152328082709108e+06,3.000000000000000000e+00,3.000000000000000000e+00
5.228999999999999915e+01,1.070572738392860861e+06,3.000000000000000000e+00,3.000000000000000000e+00
