Ts (degC),I (a.u.),P (W),q (slm)
4.203999999999999915e+01,1.083662738712405553e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.286999999999999744e+01,1.068171225563904736e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.329999999999999716e+01,1.062053927509400295e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.393999999999999773e+01,1.085945746522557456e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.447999999999999687e+01,1.071046265723685035e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.492999999999999972e+01,1.070786096701129805e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.525999999999999801e+01,1.038764981221804628e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.581000000000000227e+01,1.081155162659772672e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.611999999999999744e+01,1.057666654906013515e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.639999999999999858e+01,1.097448124511282425e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.689000000000000057e+01,1.090825640300747938e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.695000000000000284e+01,1.035198990281958599e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.725000000000000000e+01,1.061269108928568428e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.750000000000000000e+01,9.980047981297011720e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.767000000000000171e+01,1.063817582763153128e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.804999999999999716e+01,1.105764417462407146e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.825000000000000000e+01,1.090115226118423743e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.835000000000000142e+01,1.082475471174809849e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.861999999999999744e+01,1.094444231701126555e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.871000000000000085e+01,1.051347701221806929e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.886999999999999744e+01,1.042297588731201715e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.902000000000000313e+01,1.080230404680447187e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.920000000000000284e+01,1.036343389060151414e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.921999999999999886e+01,1.107659512274436885e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.946000000000000085e+01,1.089786565629703691e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.957999999999999829e+01,1.032054542142859078e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.975000000000000000e+01,1.058130080977441277e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.992000000000000171e+01,1.065567687546989648e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.982000000000000028e+01,1.056862249736845260e+06,2.000000000000000000e+00,2.000000000000000000e+00
5.025000000000000000e+01,1.066039120714283548e+06,2.000000000000000000e+00,2.000000000000000000e+00
