Ts (degC),I (a.u.),P (W),q (slm)
3.457000000000000028e+01,1.773504228045113385e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.584000000000000341e+01,1.789914339868422132e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.724000000000000199e+01,1.752400726184206549e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.804999999999999716e+01,1.741044816456764238e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.878999999999999915e+01,1.716375939586465247e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.975000000000000000e+01,1.713310576917297440e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.075999999999999801e+01,1.836832965169177391e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.145000000000000284e+01,1.823626184436088428e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.231000000000000227e+01,1.745296337988723069e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.300000000000000000e+01,1.723679766062027775e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.342999999999999972e+01,1.797513443402257282e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.399000000000000199e+01,1.788055215394733706e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.450999999999999801e+01,1.799598367979318369e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.502000000000000313e+01,1.693596490968044614e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.538000000000000256e+01,1.816342806851502042e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.572999999999999687e+01,1.806177244313905947e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.622999999999999687e+01,1.757647837697367650e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.671000000000000085e+01,1.764928382001878461e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.689999999999999858e+01,1.785974232772557996e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.732999999999999829e+01,1.713677301907892572e+06,4.000000000000000000e+00,2.000000000000000000e+00
