t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
9.180000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.400000000000000133e-01,0.000000000000000000e+00,1.000039000000000016e+02,1.000000000000000056e-01,1.449999999999999956e+00
3.288000000000000000e+03,5.500000000000000000e+01,6.370000000000000107e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.140000000000000124e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.340000000000000080e+00,1.600000000000000089e+00
4.325000000000000000e+03,5.600000000000000000e+01,6.299999999999999822e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.320000000000000062e+00,1.560000000000000053e+00
5.316000000000000000e+03,5.500000000000000000e+01,6.320000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.069999999999999840e+00,2.000000000000000000e+00,1.000037999999999982e+02,1.320000000000000062e+00,1.570000000000000062e+00
6.330000000000000000e+03,5.500000000000000000e+01,6.200000000000000178e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.040000000000000036e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.300000000000000044e+00,1.570000000000000062e+00
7.321000000000000000e+03,5.500000000000000000e+01,6.150000000000000355e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.290000000000000036e+00,1.570000000000000062e+00
8.333000000000000000e+03,5.400000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000037999999999982e+02,1.280000000000000027e+00,1.560000000000000053e+00
9.324000000000000000e+03,5.500000000000000000e+01,6.099999999999999645e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.580000000000000071e+00
1.034300000000000000e+04,5.500000000000000000e+01,6.080000000000000071e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.580000000000000071e+00
1.132000000000000000e+04,5.500000000000000000e+01,6.080000000000000071e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.234500000000000000e+04,5.500000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.270000000000000018e+00,1.590000000000000080e+00
1.332200000000000000e+04,5.600000000000000000e+01,6.059999999999999609e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.270000000000000018e+00,1.570000000000000062e+00
1.432400000000000000e+04,5.600000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.532500000000000000e+04,5.600000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.270000000000000018e+00,1.580000000000000071e+00
1.632500000000000000e+04,5.600000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.280000000000000027e+00,1.570000000000000062e+00
