Ts (degC),I (a.u.),P (W),q (slm)
4.097999999999999687e+01,5.131737884774436243e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.184000000000000341e+01,5.668167728853361914e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.250999999999999801e+01,5.694624405451170169e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.327000000000000313e+01,5.682539849999990547e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.378999999999999915e+01,5.520628980451137759e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.435000000000000142e+01,5.488684363533839351e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.497999999999999687e+01,5.657513363909758627e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.557000000000000028e+01,5.806069629417274846e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.614000000000000057e+01,5.609447383364654379e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.660999999999999943e+01,5.919002941353374626e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.664000000000000057e+01,5.825333470206751954e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.739000000000000057e+01,5.848242387406016933e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.760999999999999943e+01,5.891225709868395934e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.846999999999999886e+01,5.658904134868443944e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.872999999999999687e+01,5.596289877067644848e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.918999999999999773e+01,5.640793315883470932e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.932999999999999829e+01,5.566042764473700663e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.970000000000000284e+01,5.295361040977456141e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.010999999999999943e+01,6.035732848590200301e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.046999999999999886e+01,5.969439022274418967e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.089999999999999858e+01,5.642525312312013702e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.118999999999999773e+01,5.980304035432341043e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.163000000000000256e+01,5.601759339473668952e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.192999999999999972e+01,5.758604796992486808e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.200999999999999801e+01,5.930864529981187079e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.227000000000000313e+01,5.919886185620271135e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.228999999999999915e+01,5.543393769924803637e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.260999999999999943e+01,5.498680914755651029e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.282000000000000028e+01,5.782231889097717358e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.282999999999999829e+01,5.758950949906019960e+05,2.000000000000000000e+00,2.000000000000000000e+00
