Ts (degC),I (a.u.),P (W),q (slm)
3.563000000000000256e+01,1.165857918298871722e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.789000000000000057e+01,1.232431992969923420e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.953999999999999915e+01,1.104578258599621011e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.082000000000000028e+01,1.144526768543230370e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.217000000000000171e+01,1.083093618975564837e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.335000000000000142e+01,1.069995981118424097e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.446999999999999886e+01,1.101120055488724960e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.568999999999999773e+01,1.096858432697371114e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.631000000000000227e+01,1.092801545187973650e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.700999999999999801e+01,1.069310573712404585e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.775000000000000000e+01,1.098110126560153207e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.853000000000000114e+01,1.093609645939851180e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.900000000000000000e+01,1.086890460648493608e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.940999999999999659e+01,1.091652218966161599e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.015999999999999659e+01,1.077980410742471227e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.079999999999999716e+01,1.092097783054510597e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.125999999999999801e+01,1.076850794295116561e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.150000000000000000e+01,1.056127567894734442e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.217999999999999972e+01,1.108607798796999035e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.271999999999999886e+01,1.075276476062026573e+06,4.000000000000000000e+00,2.000000000000000000e+00
