t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
9.070000000000000000e+02,3.800000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.700000000000000122e-01,0.000000000000000000e+00,1.000010000000000048e+02,1.199999999999999956e-01,1.429999999999999938e+00
3.887000000000000000e+03,4.200000000000000000e+01,4.669999999999999929e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.570000000000000062e+00,1.500000000000000000e+00,1.000010000000000048e+02,1.010000000000000009e+00,1.550000000000000044e+00
4.911000000000000000e+03,4.300000000000000000e+01,4.570000000000000284e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.540000000000000036e+00,1.500000000000000000e+00,1.000019999999999953e+02,9.899999999999999911e-01,1.550000000000000044e+00
5.912000000000000000e+03,4.300000000000000000e+01,4.519999999999999574e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.530000000000000027e+00,1.500000000000000000e+00,1.000019999999999953e+02,9.899999999999999911e-01,1.550000000000000044e+00
6.913000000000000000e+03,4.200000000000000000e+01,4.490000000000000213e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.520000000000000018e+00,1.500000000000000000e+00,1.000019999999999953e+02,9.799999999999999822e-01,1.550000000000000044e+00
7.916000000000000000e+03,4.200000000000000000e+01,4.459999999999999964e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.520000000000000018e+00,1.500000000000000000e+00,1.000010000000000048e+02,9.699999999999999734e-01,1.560000000000000053e+00
8.919000000000000000e+03,4.200000000000000000e+01,4.450000000000000178e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000010000000000048e+02,9.699999999999999734e-01,1.550000000000000044e+00
9.920000000000000000e+03,4.200000000000000000e+01,4.450000000000000178e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000019999999999953e+02,9.799999999999999822e-01,1.540000000000000036e+00
1.093200000000000000e+04,4.300000000000000000e+01,4.440000000000000391e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000010000000000048e+02,9.699999999999999734e-01,1.550000000000000044e+00
1.192100000000000000e+04,4.300000000000000000e+01,4.440000000000000391e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000010000000000048e+02,9.699999999999999734e-01,1.550000000000000044e+00
