Ts (degC),I (a.u.),P (W),q (slm)
3.471000000000000085e+01,1.000030593383458792e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.454999999999999716e+01,9.436942682988734450e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.465999999999999659e+01,9.817102348590195179e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.467000000000000171e+01,9.906941964191717561e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.503999999999999915e+01,9.342718874436065089e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.600999999999999801e+01,9.179879181766912807e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.707000000000000028e+01,9.512444669548867969e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.752000000000000313e+01,9.708187366917262552e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.800999999999999801e+01,9.422784905639104545e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.817999999999999972e+01,9.487961434116531163e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.857999999999999829e+01,9.373224677819549106e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.910999999999999943e+01,9.396203811090228846e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.928000000000000114e+01,9.756810148590225726e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.984000000000000341e+01,9.557408824342100415e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.042000000000000171e+01,9.870016933646633988e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.088000000000000256e+01,9.604983292387215188e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.140999999999999659e+01,1.004663375864659669e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.163000000000000256e+01,9.928323373872168595e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.115999999999999659e+01,9.416713063251863932e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.185000000000000142e+01,9.399051873496260960e+05,2.000000000000000000e+00,3.000000000000000000e+00
