t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
7.830000000000000000e+02,4.300000000000000000e+01,5.000000000000000278e-02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,-0.000000000000000000e+00,0.000000000000000000e+00,1.000027000000000044e+02,-0.000000000000000000e+00,1.429999999999999938e+00
3.740000000000000000e+03,5.300000000000000000e+01,6.459999999999999964e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.080000000000000071e+00,2.000000000000000000e+00,1.000027000000000044e+02,1.350000000000000089e+00,1.540000000000000036e+00
4.779000000000000000e+03,5.400000000000000000e+01,6.299999999999999822e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000027000000000044e+02,1.330000000000000071e+00,1.550000000000000044e+00
5.793000000000000000e+03,5.200000000000000000e+01,6.179999999999999716e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000026000000000010e+02,1.310000000000000053e+00,1.580000000000000071e+00
6.781000000000000000e+03,5.300000000000000000e+01,6.139999999999999680e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000027000000000044e+02,1.300000000000000044e+00,1.560000000000000053e+00
7.794000000000000000e+03,5.300000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.040000000000000036e+00,2.000000000000000000e+00,1.000027000000000044e+02,1.290000000000000036e+00,1.580000000000000071e+00
8.784000000000000000e+03,5.300000000000000000e+01,6.089999999999999858e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000028999999999968e+02,1.290000000000000036e+00,1.560000000000000053e+00
9.775000000000000000e+03,5.200000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000027000000000044e+02,1.280000000000000027e+00,1.560000000000000053e+00
1.079800000000000000e+04,5.300000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000026000000000010e+02,1.290000000000000036e+00,1.550000000000000044e+00
1.177400000000000000e+04,5.300000000000000000e+01,6.059999999999999609e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000026000000000010e+02,1.280000000000000027e+00,1.580000000000000071e+00
