Ts (degC),I (a.u.),P (W),q (slm)
3.677000000000000313e+01,8.029988767669161316e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.752000000000000313e+01,8.102748631860909518e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.825000000000000000e+01,9.744445960714248940e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.910999999999999943e+01,9.705899801221812377e+05,2.000000000000000000e+00,2.000000000000000000e+00
3.975999999999999801e+01,1.004197609257517150e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.036999999999999744e+01,1.040604765479321242e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.092000000000000171e+01,1.026779836945489515e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.153999999999999915e+01,1.094229025601504138e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.220000000000000284e+01,1.074237031832705950e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.260999999999999943e+01,1.038250063364660833e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.314000000000000057e+01,1.079583308148490032e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.363000000000000256e+01,1.090806916015038732e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.410000000000000142e+01,1.079113476400374901e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.452000000000000313e+01,1.078669020986845950e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.496000000000000085e+01,1.061252478806393687e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.521000000000000085e+01,1.055161912133458769e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.557000000000000028e+01,1.105773040488717845e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.586999999999999744e+01,1.090013228035714710e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.628000000000000114e+01,1.055426885413531214e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.665999999999999659e+01,1.114012465319548966e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.692000000000000171e+01,1.105009040357141523e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.710999999999999943e+01,1.132903421813906170e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.732999999999999829e+01,1.133624922744359123e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.764999999999999858e+01,1.051633862509401282e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.802000000000000313e+01,1.112958361945484765e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.814999999999999858e+01,1.069199952603388112e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.828000000000000114e+01,1.041003026109025115e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.842999999999999972e+01,1.045640982406014111e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.865999999999999659e+01,1.083606935413533356e+06,2.000000000000000000e+00,2.000000000000000000e+00
4.874000000000000199e+01,1.078285665874058846e+06,2.000000000000000000e+00,2.000000000000000000e+00
