t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
5.754000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.400000000000000133e-01,0.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000042e-02,1.080000000000000071e+00
1.190000000000000000e+04,8.000000000000000000e+00,7.110000000000000320e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.389999999999999902e+00,1.149999999999999911e+00
1.292400000000000000e+04,7.000000000000000000e+00,7.040000000000000036e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.040000000000000036e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.379999999999999893e+00,1.169999999999999929e+00
1.392800000000000000e+04,6.000000000000000000e+00,6.919999999999999929e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.370000000000000107e+00,1.159999999999999920e+00
1.493000000000000000e+04,7.000000000000000000e+00,6.879999999999999893e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.350000000000000089e+00,1.179999999999999938e+00
1.593200000000000000e+04,7.000000000000000000e+00,6.870000000000000107e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.360000000000000098e+00,1.159999999999999920e+00
1.693300000000000000e+04,9.000000000000000000e+00,6.839999999999999858e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.350000000000000089e+00,1.169999999999999929e+00
1.793600000000000000e+04,8.000000000000000000e+00,6.830000000000000071e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.350000000000000089e+00,1.169999999999999929e+00
1.893700000000000000e+04,9.000000000000000000e+00,6.820000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.350000000000000089e+00,1.169999999999999929e+00
1.994100000000000000e+04,9.000000000000000000e+00,6.799999999999999822e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.330000000000000071e+00,1.199999999999999956e+00
2.094100000000000000e+04,8.000000000000000000e+00,6.799999999999999822e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.340000000000000080e+00,1.189999999999999947e+00
2.194300000000000000e+04,9.000000000000000000e+00,6.799999999999999822e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.340000000000000080e+00,1.179999999999999938e+00
2.294500000000000000e+04,1.000000000000000000e+01,6.809999999999999609e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.340000000000000080e+00,1.179999999999999938e+00
2.394800000000000000e+04,9.000000000000000000e+00,6.799999999999999822e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.330000000000000071e+00,1.179999999999999938e+00
2.495100000000000000e+04,9.000000000000000000e+00,6.809999999999999609e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.340000000000000080e+00,1.169999999999999929e+00
2.593300000000000000e+04,9.000000000000000000e+00,6.780000000000000249e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.320000000000000062e+00,1.199999999999999956e+00
2.693900000000000000e+04,9.000000000000000000e+00,6.790000000000000036e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000000000000000000e+02,1.330000000000000071e+00,1.199999999999999956e+00
