t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
9.300000000000000000e+02,5.300000000000000000e+01,2.999999999999999889e-02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,5.000000000000000278e-02,0.000000000000000000e+00,1.000011700000000019e+02,2.999999999999999889e-02,1.429999999999999938e+00
6.030000000000000000e+03,6.500000000000000000e+01,6.669999999999999929e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000011599999999987e+02,1.310000000000000053e+00,1.580000000000000071e+00
7.055000000000000000e+03,6.400000000000000000e+01,6.589999999999999858e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000011599999999987e+02,1.290000000000000036e+00,1.570000000000000062e+00
8.056000000000000000e+03,6.300000000000000000e+01,6.570000000000000284e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000091000000000037e+02,1.290000000000000036e+00,1.560000000000000053e+00
9.067000000000000000e+03,6.300000000000000000e+01,6.570000000000000284e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000084999999999980e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.005600000000000000e+04,6.400000000000000000e+01,6.549999999999999822e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000086000000000013e+02,1.290000000000000036e+00,1.560000000000000053e+00
1.105900000000000000e+04,6.300000000000000000e+01,6.540000000000000036e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000086000000000013e+02,1.280000000000000027e+00,1.560000000000000053e+00
1.206200000000000000e+04,6.300000000000000000e+01,6.530000000000000249e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000010599999999954e+02,1.280000000000000027e+00,1.580000000000000071e+00
1.307500000000000000e+04,6.300000000000000000e+01,6.280000000000000249e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000011499999999955e+02,1.270000000000000018e+00,1.570000000000000062e+00
1.406300000000000000e+04,6.300000000000000000e+01,6.519999999999999574e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000011499999999955e+02,1.270000000000000018e+00,1.570000000000000062e+00
