Ts (degC),I (a.u.),P (W),q (slm)
3.627000000000000313e+01,1.760585949135337956e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.771000000000000085e+01,1.817960117030074587e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.893999999999999773e+01,1.788107446296995971e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.990999999999999659e+01,1.788384491813903674e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.089999999999999858e+01,1.775143834906022297e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.168999999999999773e+01,1.714750006381577579e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.228999999999999915e+01,1.817755258562026313e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.322999999999999687e+01,1.801169113815786317e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.372999999999999687e+01,1.849184341691730777e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.439000000000000057e+01,1.868771792340226471e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.496999999999999886e+01,1.849683614915415645e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.550999999999999801e+01,1.819483928966166219e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.602000000000000313e+01,1.824697410676696571e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.646999999999999886e+01,1.784499818458644673e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.703999999999999915e+01,1.761738970939850900e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.742999999999999972e+01,1.752181578129695496e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.782999999999999829e+01,1.816254112866539508e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.800999999999999801e+01,1.788953611550750211e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.831000000000000227e+01,1.844769844962407136e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.853999999999999915e+01,1.833708349990600720e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.885000000000000142e+01,1.812271383383456152e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.902000000000000313e+01,1.810518198947362835e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.942999999999999972e+01,1.742964548486842541e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.953999999999999915e+01,1.743634311259401962e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.975000000000000000e+01,1.802385206898491131e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.996999999999999886e+01,1.852566785357145360e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.014999999999999858e+01,1.777380647932329448e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.039999999999999858e+01,1.821144107904139441e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.060999999999999943e+01,1.883801357650370803e+06,4.000000000000000000e+00,2.000000000000000000e+00
5.078999999999999915e+01,1.825729833298871759e+06,4.000000000000000000e+00,2.000000000000000000e+00
