Ts (degC),I (a.u.),P (W),q (slm)
3.702000000000000313e+01,9.451223646428558277e+05,3.000000000000000000e+00,2.000000000000000000e+00
3.924000000000000199e+01,1.035304068016915000e+06,3.000000000000000000e+00,2.000000000000000000e+00
4.127000000000000313e+01,9.354762778477410320e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.296999999999999886e+01,9.491397094172922662e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.392999999999999972e+01,9.542207660808260553e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.507000000000000028e+01,9.077327993515025591e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.635999999999999943e+01,9.171512382518787635e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.739000000000000057e+01,9.592712725939850789e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.836999999999999744e+01,9.104560742481190246e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.929999999999999716e+01,9.213913034774452681e+05,3.000000000000000000e+00,2.000000000000000000e+00
