t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
8.030000000000000000e+02,4.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.300000000000000100e-01,0.000000000000000000e+00,1.000027999999999935e+02,1.600000000000000033e-01,1.429999999999999938e+00
4.280000000000000000e+03,5.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.759999999999999787e+00,3.000000000000000000e+00,1.000026000000000010e+02,1.719999999999999973e+00,1.600000000000000089e+00
5.327000000000000000e+03,5.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.740000000000000213e+00,3.000000000000000000e+00,1.000024999999999977e+02,1.719999999999999973e+00,1.590000000000000080e+00
6.327000000000000000e+03,5.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.750000000000000000e+00,3.000000000000000000e+00,1.000026000000000010e+02,1.709999999999999964e+00,1.610000000000000098e+00
7.329000000000000000e+03,5.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.750000000000000000e+00,3.000000000000000000e+00,1.000024999999999977e+02,1.709999999999999964e+00,1.610000000000000098e+00
8.331000000000000000e+03,5.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.750000000000000000e+00,3.000000000000000000e+00,1.000026000000000010e+02,1.709999999999999964e+00,1.610000000000000098e+00
9.332000000000000000e+03,5.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.740000000000000213e+00,3.000000000000000000e+00,1.000026000000000010e+02,1.719999999999999973e+00,1.590000000000000080e+00
1.031300000000000000e+04,5.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.750000000000000000e+00,3.000000000000000000e+00,1.000024999999999977e+02,1.719999999999999973e+00,1.600000000000000089e+00
1.132600000000000000e+04,5.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.740000000000000213e+00,3.000000000000000000e+00,1.000026000000000010e+02,1.719999999999999973e+00,1.590000000000000080e+00
1.231600000000000000e+04,5.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.759999999999999787e+00,3.000000000000000000e+00,1.000024999999999977e+02,1.709999999999999964e+00,1.610000000000000098e+00
