t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
8.180000000000000000e+02,3.800000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.400000000000000133e-01,0.000000000000000000e+00,1.000030000000000001e+02,1.000000000000000056e-01,1.439999999999999947e+00
3.271000000000000000e+03,4.900000000000000000e+01,6.410000000000000142e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.100000000000000089e+00,2.000000000000000000e+00,1.000019999999999953e+02,1.350000000000000089e+00,1.560000000000000053e+00
4.296000000000000000e+03,4.900000000000000000e+01,6.419999999999999929e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.089999999999999858e+00,2.000000000000000000e+00,1.000040000000000049e+02,1.350000000000000089e+00,1.550000000000000044e+00
5.299000000000000000e+03,4.800000000000000000e+01,6.269999999999999574e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000040000000000049e+02,1.310000000000000053e+00,1.570000000000000062e+00
6.301000000000000000e+03,4.800000000000000000e+01,6.200000000000000178e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.040000000000000036e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.300000000000000044e+00,1.570000000000000062e+00
7.302000000000000000e+03,4.900000000000000000e+01,6.179999999999999716e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.300000000000000044e+00,1.540000000000000036e+00
8.304000000000000000e+03,4.900000000000000000e+01,6.150000000000000355e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.290000000000000036e+00,1.570000000000000062e+00
9.306000000000000000e+03,4.800000000000000000e+01,6.129999999999999893e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000030000000000001e+02,1.290000000000000036e+00,1.570000000000000062e+00
1.031200000000000000e+04,4.900000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000019999999999953e+02,1.270000000000000018e+00,1.580000000000000071e+00
1.130300000000000000e+04,4.900000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000040000000000049e+02,1.280000000000000027e+00,1.570000000000000062e+00
