Ts (degC),I (a.u.),P (W),q (slm)
3.725000000000000000e+01,5.552146141635359963e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.824000000000000199e+01,6.057589756578932283e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.900999999999999801e+01,5.562589858364654938e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.984000000000000341e+01,5.511530455827076221e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.042000000000000171e+01,5.610408234868394211e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.109000000000000341e+01,5.588222420018801931e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.178999999999999915e+01,5.396895943984985352e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.254999999999999716e+01,5.476734080921041314e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.306000000000000227e+01,5.659262606390989386e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.354999999999999716e+01,5.449795746710520471e+05,2.000000000000000000e+00,3.000000000000000000e+00
