Ts (degC),I (a.u.),P (W),q (slm)
3.477000000000000313e+01,1.046151958308270201e+06,4.000000000000000000e+00,1.000000000000000000e+00
3.710000000000000142e+01,1.043540536381578073e+06,4.000000000000000000e+00,1.000000000000000000e+00
3.932999999999999829e+01,1.148014782687969506e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.118999999999999773e+01,1.112505406691732351e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.277000000000000313e+01,1.062301408364666859e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.434000000000000341e+01,1.085489342058273964e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.584000000000000341e+01,1.109254525770673295e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.678000000000000114e+01,1.049000759830825264e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.802000000000000313e+01,1.037524127734963782e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.896000000000000085e+01,1.099927860507515958e+06,4.000000000000000000e+00,1.000000000000000000e+00
4.989000000000000057e+01,1.119082927979320288e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.067999999999999972e+01,1.059049541954885935e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.157000000000000028e+01,1.090134443148497026e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.217999999999999972e+01,1.112248194135335274e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.270000000000000284e+01,1.102974006146609550e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.309000000000000341e+01,1.058135131607139250e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.353999999999999915e+01,1.089029217546993401e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.425999999999999801e+01,1.089827956156018190e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.532999999999999829e+01,1.074577271813908592e+06,4.000000000000000000e+00,1.000000000000000000e+00
5.578999999999999915e+01,1.080458668505635578e+06,4.000000000000000000e+00,1.000000000000000000e+00
