Ts (degC),I (a.u.),P (W),q (slm)
4.064999999999999858e+01,5.602686930733075133e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.146000000000000085e+01,5.762105745676680235e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.214999999999999858e+01,5.786742963721796405e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.329999999999999716e+01,5.600601390225562500e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.375000000000000000e+01,5.294163672180440044e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.397999999999999687e+01,5.824271606109011918e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.443999999999999773e+01,6.018123396992490161e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.488000000000000256e+01,5.920996092293210095e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.577000000000000313e+01,5.922649249624056974e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.632999999999999829e+01,5.553528289567659376e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.697999999999999687e+01,6.204175044642868452e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.757000000000000028e+01,5.878408197180447169e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.829999999999999716e+01,5.923011416729300981e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.863000000000000256e+01,5.818188676973683760e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.920000000000000284e+01,6.248956884022569284e+05,2.000000000000000000e+00,2.000000000000000000e+00
4.960000000000000142e+01,6.039884219830823131e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.052000000000000313e+01,5.505581799530072603e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.110000000000000142e+01,6.062896613345869118e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.140999999999999659e+01,5.655209784022560343e+05,2.000000000000000000e+00,2.000000000000000000e+00
5.178999999999999915e+01,6.241993174342078855e+05,2.000000000000000000e+00,2.000000000000000000e+00
