t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
7.830000000000000000e+02,4.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.400000000000000133e-01,0.000000000000000000e+00,1.000037999999999982e+02,1.000000000000000056e-01,1.449999999999999956e+00
3.176000000000000000e+03,5.500000000000000000e+01,6.370000000000000107e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.140000000000000124e+00,2.000000000000000000e+00,1.000037999999999982e+02,1.330000000000000071e+00,1.600000000000000089e+00
4.189000000000000000e+03,5.600000000000000000e+01,6.299999999999999822e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.310000000000000053e+00,1.570000000000000062e+00
5.201000000000000000e+03,5.500000000000000000e+01,6.309999999999999609e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.310000000000000053e+00,1.570000000000000062e+00
6.193000000000000000e+03,5.400000000000000000e+01,6.200000000000000178e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.060000000000000053e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.300000000000000044e+00,1.590000000000000080e+00
7.206000000000000000e+03,5.400000000000000000e+01,6.160000000000000142e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000035000000000025e+02,1.300000000000000044e+00,1.570000000000000062e+00
8.198000000000000000e+03,5.500000000000000000e+01,6.110000000000000320e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.280000000000000027e+00,1.570000000000000062e+00
9.211000000000000000e+03,5.500000000000000000e+01,6.089999999999999858e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.020400000000000000e+04,5.400000000000000000e+01,6.089999999999999858e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.120500000000000000e+04,5.500000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.280000000000000027e+00,1.570000000000000062e+00
1.220800000000000000e+04,5.500000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.270000000000000018e+00,1.580000000000000071e+00
1.320800000000000000e+04,5.600000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.000000000000000000e+00,1.000036000000000058e+02,1.280000000000000027e+00,1.590000000000000080e+00
1.420800000000000000e+04,5.600000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.000036999999999949e+02,1.270000000000000018e+00,1.570000000000000062e+00
1.521000000000000000e+04,5.500000000000000000e+01,6.070000000000000284e+00,2.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.000000000000000000e+00,1.000037999999999982e+02,1.270000000000000018e+00,1.570000000000000062e+00
