Ts (degC),I (a.u.),P (W),q (slm)
3.660999999999999943e+01,1.650255312913534930e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.831000000000000227e+01,1.750049473280077800e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.896000000000000085e+01,1.438023787810153095e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.882000000000000028e+01,1.430702961654141080e+06,3.000000000000000000e+00,1.000000000000000000e+00
3.974000000000000199e+01,1.770018184877821943e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.189999999999999858e+01,1.903760337546999101e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.270000000000000284e+01,1.749809506776299328e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.364000000000000057e+01,1.731060214285719674e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000000e+01,1.736405381926690694e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.563000000000000256e+01,1.738052379953009309e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.639000000000000057e+01,1.674903864078951767e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.739999999999999858e+01,1.716395772546997294e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.803000000000000114e+01,1.711733179031953448e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.875999999999999801e+01,1.760836386456763837e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.889999999999999858e+01,1.743653897847737884e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.977000000000000313e+01,1.694446474990594899e+06,3.000000000000000000e+00,1.000000000000000000e+00
4.982999999999999829e+01,1.731300427161652595e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.050000000000000000e+01,1.743923552199246129e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.131000000000000227e+01,1.748408388186088530e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.157999999999999829e+01,1.732238119680446107e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.253000000000000114e+01,1.708149818853383884e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.328999999999999915e+01,1.699296188176695025e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.339000000000000057e+01,1.704629283580828458e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.350999999999999801e+01,1.707027224013152765e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.385000000000000142e+01,1.728498066795117222e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.403000000000000114e+01,1.716426076325184666e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.457999999999999829e+01,1.651776661127822706e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.477000000000000313e+01,1.773865163289466174e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.468999999999999773e+01,1.688334473937973613e+06,3.000000000000000000e+00,1.000000000000000000e+00
5.496999999999999886e+01,1.760705070084585343e+06,3.000000000000000000e+00,1.000000000000000000e+00
