Ts (degC),I (a.u.),P (W),q (slm)
3.467999999999999972e+01,9.608853799342063721e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.517999999999999972e+01,9.297493565131555079e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.603999999999999915e+01,9.518831868327067932e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.685999999999999943e+01,9.469112730451098178e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.731000000000000227e+01,9.184987708928587381e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.796999999999999886e+01,9.799618546804495854e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.875000000000000000e+01,9.630660201033852063e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.920000000000000284e+01,9.481936402443592669e+05,2.000000000000000000e+00,3.000000000000000000e+00
3.978000000000000114e+01,9.907076237030066550e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.009000000000000341e+01,9.727318166729323566e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.042000000000000171e+01,9.547650022274444345e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.072999999999999687e+01,9.560333262124040630e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.096999999999999886e+01,9.664350364849605830e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.118999999999999773e+01,9.537359056296987692e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.136999999999999744e+01,9.540096251221809071e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.134000000000000341e+01,9.310456437406042824e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.132000000000000028e+01,9.752796745770691196e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.122999999999999687e+01,9.738742444736810867e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.134000000000000341e+01,9.499234193233107217e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.182999999999999829e+01,9.384178384962404380e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.207000000000000028e+01,9.687636231484971941e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.214000000000000057e+01,9.504846551503716037e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.224000000000000199e+01,9.972054435902262339e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.229999999999999716e+01,9.495419120018805843e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.225999999999999801e+01,9.782886180169144645e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.229999999999999716e+01,9.472335278571434319e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.242000000000000171e+01,9.640587768045119010e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.254999999999999716e+01,9.565847071522535989e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.260999999999999943e+01,9.465376496334562544e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.261999999999999744e+01,9.148405135714299977e+05,2.000000000000000000e+00,3.000000000000000000e+00
