Ts (degC),I (a.u.),P (W),q (slm)
3.488000000000000256e+01,1.661051588233076502e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.652000000000000313e+01,1.659580376757523045e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.797999999999999687e+01,1.708671142387210159e+06,4.000000000000000000e+00,2.000000000000000000e+00
3.931000000000000227e+01,1.675729457255634479e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.029999999999999716e+01,1.686946536259403219e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.161999999999999744e+01,1.729976915808278136e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.253999999999999915e+01,1.660822708477444481e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.354999999999999716e+01,1.775925820206764853e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.438000000000000256e+01,1.791625271475570509e+06,4.000000000000000000e+00,2.000000000000000000e+00
4.511999999999999744e+01,1.723108798533836147e+06,4.000000000000000000e+00,2.000000000000000000e+00
