Ts (degC),I (a.u.),P (W),q (slm)
3.897999999999999687e+01,5.676477862500000047e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.002000000000000313e+01,7.868412964285707567e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.171999999999999886e+01,6.345543401785709430e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.225999999999999801e+01,5.818260124906008132e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.300999999999999801e+01,5.597267974624066846e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.360999999999999943e+01,5.570764487312018173e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.428000000000000114e+01,5.773560820206766948e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.511999999999999744e+01,5.697574712312059710e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.572999999999999687e+01,5.788426917575196130e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.640999999999999659e+01,5.613298180545112118e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.707999999999999829e+01,5.861236056203023763e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.753999999999999915e+01,5.437230765507505275e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.800999999999999801e+01,6.013299429699247703e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.859000000000000341e+01,5.594731573026319966e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.882000000000000028e+01,5.667986645300752716e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.896999999999999886e+01,5.613651724624048220e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.929999999999999716e+01,5.382573097274446627e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.960000000000000142e+01,5.482608825563890859e+05,4.000000000000000000e+00,4.000000000000000000e+00
4.984000000000000341e+01,5.616062476409766823e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.006000000000000227e+01,5.333505613815784454e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.052000000000000313e+01,5.824383705451111309e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.103999999999999915e+01,5.402999814755638363e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.142999999999999972e+01,5.729773092575178016e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.182000000000000028e+01,5.682591588157878723e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.200999999999999801e+01,5.648030498684220947e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.229999999999999716e+01,5.350634639661666006e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.250999999999999801e+01,5.856458899624056648e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.264000000000000057e+01,5.781623349812019151e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.278999999999999915e+01,5.487084176221806556e+05,4.000000000000000000e+00,4.000000000000000000e+00
5.288000000000000256e+01,6.155775229793203762e+05,4.000000000000000000e+00,4.000000000000000000e+00
