Ts (degC),I (a.u.),P (W),q (slm)
4.217000000000000171e+01,5.968229334868435981e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.363000000000000256e+01,7.462054081015032716e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.511999999999999744e+01,6.191336590319529641e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.621999999999999886e+01,6.298196828007508302e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.736999999999999744e+01,6.167708266353391809e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.831000000000000227e+01,6.150491778383455239e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.907000000000000028e+01,6.146580620018782793e+05,3.000000000000000000e+00,2.000000000000000000e+00
4.982000000000000028e+01,5.791272516259403201e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.052000000000000313e+01,6.337193848590224516e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.139999999999999858e+01,6.513871034774408909e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.229999999999999716e+01,6.417267270958628505e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.310000000000000142e+01,6.223841703947363421e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.357999999999999829e+01,6.504067885714283912e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.439000000000000057e+01,6.079896293796991231e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.497999999999999687e+01,6.209118502443592297e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.550999999999999801e+01,6.550337813063882058e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.603000000000000114e+01,6.312095914567653090e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.657000000000000028e+01,6.525030462687968975e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.704999999999999716e+01,6.254081425375954714e+05,3.000000000000000000e+00,2.000000000000000000e+00
5.767999999999999972e+01,6.107248533270658227e+05,3.000000000000000000e+00,2.000000000000000000e+00
