Ts (degC),I (a.u.),P (W),q (slm)
3.564000000000000057e+01,1.566689318515030667e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.571999999999999886e+01,1.574978387340223882e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.604999999999999716e+01,1.545800899567669723e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.703000000000000114e+01,1.609863579417294823e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.765999999999999659e+01,1.569956213627818972e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.850999999999999801e+01,1.589921722387211164e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.885000000000000142e+01,1.598346911842106376e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.938000000000000256e+01,1.549347427105265204e+06,2.000000000000000000e+00,3.000000000000000000e+00
3.978999999999999915e+01,1.558560514793229988e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.035999999999999943e+01,1.585197535827069078e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.075999999999999801e+01,1.600878139624058735e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.107999999999999829e+01,1.587915513721809490e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.138000000000000256e+01,1.591469432424812112e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.185999999999999943e+01,1.586532010742481099e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.196000000000000085e+01,1.602809081588346511e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.211999999999999744e+01,1.587869442124063149e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.242999999999999972e+01,1.621354131541354815e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.245000000000000284e+01,1.582569976522560231e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.267000000000000171e+01,1.596703486212405143e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.275000000000000000e+01,1.588707230723686749e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.293999999999999773e+01,1.626565272716168780e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.306000000000000227e+01,1.570787842922933400e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.317000000000000171e+01,1.611978191842107102e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.325999999999999801e+01,1.597924876296993345e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.339999999999999858e+01,1.596169597697364399e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.350999999999999801e+01,1.607527355216160882e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.364000000000000057e+01,1.617442849990598392e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.378999999999999915e+01,1.610035916757518426e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.392000000000000171e+01,1.611339595150375040e+06,2.000000000000000000e+00,3.000000000000000000e+00
4.411999999999999744e+01,1.618579857603381621e+06,2.000000000000000000e+00,3.000000000000000000e+00
